CDF66396.1	1
BAQ00780.1	1
AAA97573.1	1
AAC45857.1	1
AAM27728.1	1
AAM27801.1	1
AAM27662.1	1
AAM27693.1	1
AAM27748.1	1
MBX3588579.1	1
MBX3657245.1	1
MBA3056440.1	1
WP_150127708.1	1
WP_112139266.1	1
WP_025250132.1	1
WP_150584134.1	1
WP_146188513.1	1
WP_229049145.1	1
RDI12183.1	1
MCD9616540.1	1
MBQ4022431.1	1
NCB83488.1	1
WP_002561573.1	1
EIY46705.1	1
WP_074762130.1	1
WP_217740271.1	1
WP_055295008.1	1
WP_048505867.1	1
WP_123980218.1	1
WP_225581852.1	1
WP_152599732.1	1
WP_070750268.1	1
PXX97660.1	1
WP_098534103.1	1
WP_070168196.1	1
WP_016122914.1	1
WP_007574537.1	1
WP_131725841.1	1
WP_222824302.1	1
WP_214941164.1	1
WP_129042014.1	1
PYV96061.1	1
WP_006330778.1	1
RWK37343.1	1
WP_228114317.1	1
WP_054527910.1	1
WP_171594494.1	1
WP_135022944.1	1
WP_219524528.1	1
WP_207791106.1	1
MBF1400344.1	1
NJC34174.1	1
MBF1408974.1	1
WP_205171329.1	1
PDQ17707.1	1
MBX9796730.1	1
WP_036867842.1	1
MBC7215026.1	1
TKD48563.1	1
WP_185553947.1	1
WP_141384025.1	1
WP_219445362.1	1
WP_059141330.1	1
WP_014093892.1	1
CCY03088.1	1
SFO88690.1	1
WP_036060503.1	1
WP_185409453.1	1
MBF1061998.1	1
WP_187137668.1	1
WP_230158814.1	1
WP_098370257.1	1
MBA4307908.1	1
WP_075873387.1	1
TDL87251.1	1
WP_185629786.1	1
WP_185376037.1	1
WP_230784436.1	1
WP_148358396.1	1
WP_101223914.1	1
WP_152539947.1	1
WP_059141009.1	1
WP_045483206.1	1
WP_188589600.1	1
WP_185470667.1	1
WP_129927577.1	1
WP_185548796.1	1
WP_036083965.1	1
WP_185612164.1	1
WP_185647620.1	1
WP_185529071.1	1
WP_185596672.1	1
WP_107809523.1	1
WP_185410126.1	1
RWN96003.1	1
WP_027150993.1	1
WP_185646696.1	1
WP_185388529.1	1
MBB1539594.1	1
WP_185627993.1	1
WP_187134361.1	1
WP_185412969.1	1
MBB1529633.1	1
WP_185429058.1	1
WP_185578814.1	1
WP_185657260.1	1
WP_185384999.1	1
WP_185405168.1	1
WP_185552088.1	1
WP_185414159.1	1
WP_185553640.1	1
WP_146107440.1	1
WP_091351590.1	1
WP_204661677.1	1
WP_185487067.1	1
WP_185533829.1	1
WP_187134805.1	1
WP_036132016.1	1
WP_185460751.1	1
WP_061142032.1	1
WP_036072611.1	1
WP_185388309.1	1
WP_185471159.1	1
WP_185518236.1	1
WP_185488654.1	1
WP_185545049.1	1
WP_185492188.1	1
WP_185645994.1	1
WP_185545560.1	1
WP_185414837.1	1
WP_185362535.1	1
WP_185533883.1	1
WP_185648150.1	1
WP_057914183.1	1
WP_204939182.1	1
WP_004667955.1	1
WP_147257936.1	1
WP_172938853.1	1
WP_185374810.1	1
WP_160841794.1	1
OCA88922.1	1
WP_145058739.1	1
WP_206248244.1	1
WP_168974603.1	1
WP_013627958.1	1
WP_064785705.1	1
WP_084852111.1	1
WP_196414232.1	1
WP_043067592.1	1
WP_059332957.1	1
WP_072966839.1	1
WP_087527590.1	1
WP_180024796.1	1
