AVH91914.1	1
AXB30282.1	1
QLO87037.1	1
BAJ31449.1	1
UOB55014.1	1
CBW75949.1	1
BBU94533.1	1
BBO75659.1	1
BBD78219.1	1
AEM74091.1	1
SHH62747.1	1
QIA09285.1	1
AMN43473.1	1
AFY01359.1	1
AUT98496.1	1
QAA32016.1	1
ASL94643.1	1
QDU41923.1	1
QBZ99453.1	1
QVN10760.1	1
AYM91976.1	1
ATY89035.1	1
BBB49578.1	1
ULN84460.1	1
QSZ24980.1	1
ANU42110.1	1
APZ95797.1	1
UBS63317.1	1
QNM12813.1	1
QAT72697.1	1
SNY86149.1	1
ASL02291.1	1
AGI61059.1	1
AML56194.1	1
CEN56347.1	1
QTU03816.1	1
UHQ24065.1	1
QWD33999.1	1
ASG86193.1	1
CAG5085632.1	1
QMU78531.1	1
AEQ53693.1	1
AXG68969.1	1
QFY41999.1	1
VEB34344.1	1
QBD78288.1	1
QGA24502.1	1
AWL84726.1	1
QSW17887.1	1
AMZ69663.1	1
UPJ71590.1	1
ALB56967.1	1
APG09279.1	1
BDA01618.1	1
AEA61942.1	1
QEN01481.1	1
QWM00501.1	1
QFI70929.1	1
URL60454.1	1
AYK18322.1	1
BBF64247.1	1
AWX44546.1	1
ALJ59813.1	1
CUS02213.2	1
ACX96942.1	1
AWF42784.1	1
BAS56732.1	1
APA87130.1	1
QCB43913.1	1
QDD88714.1	1
QQN33943.1	1
AVH15514.1	1
QMI61419.1	1
AKF25915.1	1
CEG56313.1	1
QPE17536.1	1
QHE85925.1	1
QSE98399.1	1
ACI21918.1	1
QXR00913.1	1
ANC02972.1	1
AWA07297.1	1
UKY38584.1	1
AMV16744.1	1
AEH09717.1	1
QZN95462.1	1
UQS14270.1	1
QIK18024.1	1
QTD48035.1	1
AKE52628.1	1
QNU20467.1	1
QDI20646.1	1
QAT17011.1	1
QKW63231.1	1
QXW18535.1	1
ADU79633.1	1
UJA05929.1	1
ARW10454.1	1
AEP13311.1	1
BAZ94691.1	1
QPF73698.1	1
CCB80298.1	1
ADT68200.1	1
BCK88581.1	1
ANM13143.1	1
AJJ12373.1	1
ALO42134.1	1
ANE57560.1	1
UQD97539.1	1
ADT77239.1	1
QCX01855.1	1
URX61532.1	1
AAK80274.1	1
AUL72581.1	1
ANG62529.1	1
AFM02127.1	1
UGB45189.1	1
QKF86322.1	1
SQI19282.1	1
BAO35799.1	1
AUC14065.1	1
QCE27021.1	1
ACC71253.1	1
AEM52699.1	1
QFZ82270.1	1
QTA38905.1	1
QKV54691.1	1
UKV14431.1	1
QIO26465.1	1
AXT45012.1	1
UBX44916.1	1
AUW48009.1	1
SMX54199.1	1
QQR35353.1	1
QCJ71412.1	1
CBA34450.1	1
ALD20042.1	1
QQR38910.1	1
AVO27399.1	1
QDW39738.1	1
AZQ51862.1	1
UGY19856.1	1
QXO61625.1	1
QVQ24520.1	1
QGP92645.1	1
QFR48663.1	1
BBH92607.1	1
BAE85129.1	1
AEF47903.1	1
AWN72927.1	1
ULR55983.1	1
QQZ39337.1	1
VTP64670.1	1
ANB06473.1	1
VDZ72798.1	1
QJY47016.1	1
ACQ68638.1	1
AVV42535.1	1
BBB28219.1	1
UBX44917.1	1
QNJ21676.1	1
ADV48884.1	1
QGZ39509.1	1
AXN32105.1	1
ABB73726.1	1
AKJ26788.1	1
QLE09386.1	1
ASN97931.1	1
QFS62347.1	1
BBO28365.1	1
QES75240.1	1
QFX97532.1	1
QCI12594.1	1
BBK69416.1	1
SHH89503.1	1
AHF02222.1	1
QKV69792.1	1
BBP45289.1	1
AWI82710.1	1
QIA26643.1	1
AZZ92824.1	1
